base_user,imp_user,direction,modalities,combo_spec,fusion,q,tn,fp,fn,tp,accuracy,precision,recall,f1
user5,user9,user5->user9,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,max,0.99,8,2,8,22,0.75,0.9166666666666666,0.7333333333333333,0.8148148148148148
user5,user9,user5->user9,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,weighted,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user5,user9,user5->user9,"OCSVM,OCSVM,OCSVM,OCSVM",all:OCSVM,kof4,0.99,10,0,30,0,0.25,0.0,0.0,0.0
user6,user8,user6->user8,"EE,EE,EE,EE",auto,mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"EE,EE,EE,EE",auto,max,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"EE,EE,EE,EE",auto,weighted,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"EE,EE,EE,EE",auto,kof4,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"IF,IF,IF,IF",all:IF,mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"IF,IF,IF,IF",all:IF,max,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"IF,IF,IF,IF",all:IF,weighted,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"IF,IF,IF,IF",all:IF,kof4,0.99,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492
user6,user8,user6->user8,"EE,EE,EE,EE",all:EE,mean,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"EE,EE,EE,EE",all:EE,max,0.99,10,0,0,30,1.0,1.0,1.0,1.0
user6,user8,user6->user8,"EE,EE,EE,EE",all:EE,weighted,0.99,10,0,0,30,1.0,1.0,1.0,1.0
